1127108422 2005.09.18 R57-M0-N4-I:J18-U01 2005-09-18-22.40.22.377857 R57-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M1-N4-I:J18-U11 2005-09-18-22.40.22.485573 R57-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M1-N4-I:J18-U01 2005-09-18-22.40.22.599685 R57-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M0-N0-I:J18-U11 2005-09-18-22.40.22.700749 R57-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M0-N0-I:J18-U01 2005-09-18-22.40.22.802621 R57-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M0-NC-I:J18-U01 2005-09-18-22.40.22.910202 R57-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-N0-I:J18-U11 2005-09-18-22.40.23.006401 R57-M1-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-N0-I:J18-U01 2005-09-18-22.40.23.101797 R57-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M0-N8-I:J18-U11 2005-09-18-22.40.23.196893 R42-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M0-N8-I:J18-U01 2005-09-18-22.40.23.293096 R42-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-NC-I:J18-U11 2005-09-18-22.40.23.389124 R57-M1-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-NC-I:J18-U01 2005-09-18-22.40.23.484676 R57-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M1-N4-I:J18-U11 2005-09-18-22.40.23.580151 R42-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M1-N4-I:J18-U01 2005-09-18-22.40.23.682182 R42-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108424 2005.09.18 R45-M0-NC-I:J18-U11 2005-09-18-22.40.24.741828 R45-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R57-M1-N8-I:J18-U11 2005-09-18-22.40.25.208323 R57-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R57-M1-N8-I:J18-U01 2005-09-18-22.40.25.244132 R57-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R42-M0-NC-I:J18-U11 2005-09-18-22.40.25.280225 R42-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R42-M0-NC-I:J18-U01 2005-09-18-22.40.25.316020 R42-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108426 2005.09.18 R57-M0-N8-I:J18-U11 2005-09-18-22.40.26.579173 R57-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108426 2005.09.18 R54-M0-NC-I:J18-U11 2005-09-18-22.40.26.681006 R54-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108426 2005.09.18 R54-M0-NC-I:J18-U01 2005-09-18-22.40.26.782439 R54-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108427 2005.09.18 R54-M0-N8-I:J18-U01 2005-09-18-22.40.27.189234 R54-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108611 2005.09.18 R54-M1-N0-I:J18-U11 2005-09-18-22.43.31.649449 R54-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108628 2005.09.18 R42-M1-NC-I:J18-U11 2005-09-18-22.43.48.593403 R42-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108628 2005.09.18 R42-M1-NC-I:J18-U01 2005-09-18-22.43.48.700514 R42-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108628 2005.09.18 R57-M1-N0-I:J18-U11 2005-09-18-22.43.48.802298 R57-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108628 2005.09.18 R57-M1-N0-I:J18-U01 2005-09-18-22.43.48.910238 R57-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108629 2005.09.18 R42-M0-N8-I:J18-U11 2005-09-18-22.43.49.012208 R42-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108629 2005.09.18 R42-M0-N8-I:J18-U01 2005-09-18-22.43.49.119702 R42-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108629 2005.09.18 R57-M1-NC-I:J18-U11 2005-09-18-22.43.49.723953 R57-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108629 2005.09.18 R57-M1-NC-I:J18-U01 2005-09-18-22.43.49.873509 R57-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108629 2005.09.18 R42-M1-N4-I:J18-U11 2005-09-18-22.43.49.986771 R42-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108630 2005.09.18 R42-M1-N4-I:J18-U01 2005-09-18-22.43.50.094534 R42-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108631 2005.09.18 R45-M0-NC-I:J18-U11 2005-09-18-22.43.51.746994 R45-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108631 2005.09.18 R45-M0-NC-I:J18-U01 2005-09-18-22.43.51.854690 R45-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108632 2005.09.18 R57-M1-N8-I:J18-U11 2005-09-18-22.43.52.612733 R57-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108632 2005.09.18 R57-M1-N8-I:J18-U01 2005-09-18-22.43.52.715626 R57-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108632 2005.09.18 R42-M0-NC-I:J18-U11 2005-09-18-22.43.52.840663 R42-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108632 2005.09.18 R42-M0-NC-I:J18-U01 2005-09-18-22.43.52.956607 R42-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108634 2005.09.18 R57-M0-N8-I:J18-U11 2005-09-18-22.43.54.623911 R57-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108634 2005.09.18 R57-M0-N8-I:J18-U01 2005-09-18-22.43.54.770751 R57-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108634 2005.09.18 R54-M0-NC-I:J18-U11 2005-09-18-22.43.54.812261 R54-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108634 2005.09.18 R54-M0-NC-I:J18-U01 2005-09-18-22.43.54.904199 R54-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108635 2005.09.18 R54-M0-N8-I:J18-U11 2005-09-18-22.43.55.364797 R54-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108635 2005.09.18 R54-M0-N8-I:J18-U01 2005-09-18-22.43.55.455191 R54-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R54-M1-N0-I:J18-U11 2005-09-18-22.45.10.330093 R54-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R54-M1-N0-I:J18-U01 2005-09-18-22.45.10.432462 R54-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R54-M1-N8-I:J18-U11 2005-09-18-22.45.10.527734 R54-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R54-M1-N8-I:J18-U01 2005-09-18-22.45.10.624926 R54-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R54-M0-N4-I:J18-U11 2005-09-18-22.45.11.516208 R54-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R54-M0-N4-I:J18-U01 2005-09-18-22.45.11.623741 R54-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R54-M0-N0-I:J18-U11 2005-09-18-22.45.11.731502 R54-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R54-M0-N0-I:J18-U01 2005-09-18-22.45.11.836428 R54-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108713 2005.09.18 R51-M1-N0-I:J18-U11 2005-09-18-22.45.13.596213 R51-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108713 2005.09.18 R51-M1-N0-I:J18-U01 2005-09-18-22.45.13.685529 R51-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R51-M1-NC-I:J18-U11 2005-09-18-22.45.14.026904 R51-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R51-M1-NC-I:J18-U01 2005-09-18-22.45.14.237831 R51-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R54-M1-NC-I:J18-U11 2005-09-18-22.45.14.333131 R54-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R54-M1-NC-I:J18-U01 2005-09-18-22.45.14.434069 R54-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R54-M1-N4-I:J18-U11 2005-09-18-22.45.14.524161 R54-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R54-M1-N4-I:J18-U01 2005-09-18-22.45.14.613841 R54-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R51-M1-N4-I:J18-U11 2005-09-18-22.45.15.277985 R51-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R51-M1-N4-I:J18-U01 2005-09-18-22.45.15.367947 R51-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R45-M1-N8-I:J18-U11 2005-09-18-22.45.15.837681 R45-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R45-M1-N8-I:J18-U01 2005-09-18-22.45.15.927577 R45-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R45-M0-N8-I:J18-U11 2005-09-18-22.45.16.017262 R45-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R45-M0-N8-I:J18-U01 2005-09-18-22.45.16.106964 R45-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R45-M1-N4-I:J18-U11 2005-09-18-22.45.16.196636 R45-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R45-M1-N4-I:J18-U01 2005-09-18-22.45.16.286457 R45-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R51-M1-N8-I:J18-U11 2005-09-18-22.45.17.543267 R51-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R51-M1-N8-I:J18-U01 2005-09-18-22.45.17.578790 R51-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108718 2005.09.18 R42-M0-N4-I:J18-U11 2005-09-18-22.45.18.237866 R42-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108718 2005.09.18 R42-M0-N4-I:J18-U01 2005-09-18-22.45.18.345668 R42-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108718 2005.09.18 R42-M1-N8-I:J18-U11 2005-09-18-22.45.18.663187 R42-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108718 2005.09.18 R42-M1-N8-I:J18-U01 2005-09-18-22.45.18.764698 R42-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108719 2005.09.18 R45-M1-NC-I:J18-U11 2005-09-18-22.45.19.076261 R45-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108719 2005.09.18 R45-M1-NC-I:J18-U01 2005-09-18-22.45.19.177846 R45-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108719 2005.09.18 R42-M0-N0-I:J18-U11 2005-09-18-22.45.19.524759 R42-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108719 2005.09.18 R42-M0-N0-I:J18-U01 2005-09-18-22.45.19.560430 R42-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108719 2005.09.18 R51-M0-N4-I:J18-U11 2005-09-18-22.45.19.800244 R51-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108719 2005.09.18 R51-M0-N4-I:J18-U01 2005-09-18-22.45.19.895822 R51-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108720 2005.09.18 R51-M0-N0-I:J18-U11 2005-09-18-22.45.20.003975 R51-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108720 2005.09.18 R51-M0-N0-I:J18-U01 2005-09-18-22.45.20.099412 R51-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R45-M0-N4-I:J18-U11 2005-09-18-22.45.21.003956 R45-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R45-M0-N4-I:J18-U01 2005-09-18-22.45.21.111757 R45-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R45-M1-N0-I:J18-U11 2005-09-18-22.45.21.218911 R45-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R45-M1-N0-I:J18-U01 2005-09-18-22.45.21.320572 R45-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R45-M0-N0-I:J18-U11 2005-09-18-22.45.21.434475 R45-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R45-M0-N0-I:J18-U01 2005-09-18-22.45.21.536767 R45-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R42-M1-N0-I:J18-U11 2005-09-18-22.45.21.643605 R42-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R42-M1-N0-I:J18-U01 2005-09-18-22.45.21.745356 R42-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108722 2005.09.18 R51-M0-N8-I:J18-U11 2005-09-18-22.45.22.439435 R51-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108722 2005.09.18 R51-M0-N8-I:J18-U01 2005-09-18-22.45.22.547085 R51-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108722 2005.09.18 R51-M0-NC-I:J18-U11 2005-09-18-22.45.22.989913 R51-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108723 2005.09.18 R51-M0-NC-I:J18-U01 2005-09-18-22.45.23.085802 R51-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108725 2005.09.18 R57-M0-N4-I:J18-U11 2005-09-18-22.45.25.611152 R57-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108725 2005.09.18 R57-M0-N4-I:J18-U01 2005-09-18-22.45.25.712394 R57-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108725 2005.09.18 R57-M1-N4-I:J18-U11 2005-09-18-22.45.25.802561 R57-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108725 2005.09.18 R57-M1-N4-I:J18-U01 2005-09-18-22.45.25.886532 R57-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108725 2005.09.18 R57-M0-N0-I:J18-U11 2005-09-18-22.45.25.970159 R57-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108726 2005.09.18 R57-M0-N0-I:J18-U01 2005-09-18-22.45.26.053771 R57-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108726 2005.09.18 R57-M0-NC-I:J18-U11 2005-09-18-22.45.26.143370 R57-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
