1127108420 2005.09.18 R41-M0-N0-I:J18-U11 2005-09-18-22.40.20.816123 R41-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108420 2005.09.18 R41-M0-N0-I:J18-U01 2005-09-18-22.40.20.845361 R41-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108421 2005.09.18 R56-M1-N8-I:J18-U11 2005-09-18-22.40.21.396675 R56-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108421 2005.09.18 R50-M1-NC-I:J18-U01 2005-09-18-22.40.21.504913 R50-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108421 2005.09.18 R47-M0-N0-I:J18-U11 2005-09-18-22.40.21.612119 R47-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108421 2005.09.18 R41-M1-N8-I:J18-U01 2005-09-18-22.40.21.845543 R41-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R47-M1-N4-I:J18-U11 2005-09-18-22.40.23.879532 R47-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R47-M1-NC-I:J18-U01 2005-09-18-22.40.23.975204 R47-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108424 2005.09.18 R47-M1-N8-I:J18-U11 2005-09-18-22.40.24.850014 R47-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108424 2005.09.18 R47-M1-N8-I:J18-U01 2005-09-18-22.40.24.962643 R47-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R47-M1-N0-I:J18-U01 2005-09-18-22.40.25.172730 R47-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R50-M0-N8-I:J18-U11 2005-09-18-22.40.25.507243 R50-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R50-M0-N8-I:J18-U01 2005-09-18-22.40.25.556785 R50-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R50-M1-N4-I:J18-U11 2005-09-18-22.40.25.663540 R50-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R50-M1-N4-I:J18-U01 2005-09-18-22.40.25.777523 R50-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108426 2005.09.18 R50-M1-N8-I:J18-U11 2005-09-18-22.40.26.263125 R50-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108611 2005.09.18 R41-M1-N0-I:J18-U11 2005-09-18-22.43.31.158601 R41-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108626 2005.09.18 R50-M1-NC-I:J18-U01 2005-09-18-22.43.46.587199 R50-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108626 2005.09.18 R47-M0-N0-I:J18-U11 2005-09-18-22.43.46.635637 R47-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108626 2005.09.18 R47-M0-N0-I:J18-U01 2005-09-18-22.43.46.671894 R47-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108626 2005.09.18 R41-M1-N8-I:J18-U11 2005-09-18-22.43.46.779745 R41-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108626 2005.09.18 R41-M1-N8-I:J18-U01 2005-09-18-22.43.46.815567 R41-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108630 2005.09.18 R47-M1-N4-I:J18-U11 2005-09-18-22.43.50.429589 R47-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108630 2005.09.18 R47-M1-N4-I:J18-U01 2005-09-18-22.43.50.544025 R47-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108630 2005.09.18 R47-M1-NC-I:J18-U11 2005-09-18-22.43.50.652067 R47-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108630 2005.09.18 R47-M1-NC-I:J18-U01 2005-09-18-22.43.50.758841 R47-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108631 2005.09.18 R47-M0-NC-I:J18-U11 2005-09-18-22.43.51.304235 R47-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108631 2005.09.18 R47-M0-NC-I:J18-U01 2005-09-18-22.43.51.411767 R47-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108631 2005.09.18 R47-M1-N8-I:J18-U11 2005-09-18-22.43.51.962090 R47-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108632 2005.09.18 R47-M1-N8-I:J18-U01 2005-09-18-22.43.52.070113 R47-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108632 2005.09.18 R47-M1-N0-I:J18-U11 2005-09-18-22.43.52.391505 R47-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108632 2005.09.18 R47-M1-N0-I:J18-U01 2005-09-18-22.43.52.499072 R47-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M0-N8-I:J18-U11 2005-09-18-22.43.53.264909 R50-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M0-N8-I:J18-U01 2005-09-18-22.43.53.300761 R50-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M1-N4-I:J18-U11 2005-09-18-22.43.53.338932 R50-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M1-N4-I:J18-U01 2005-09-18-22.43.53.434972 R50-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M0-N4-I:J18-U11 2005-09-18-22.43.53.529333 R50-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M0-N4-I:J18-U01 2005-09-18-22.43.53.624530 R50-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M0-N0-I:J18-U11 2005-09-18-22.43.53.726187 R50-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108633 2005.09.18 R50-M0-N0-I:J18-U01 2005-09-18-22.43.53.822081 R50-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108634 2005.09.18 R50-M1-N8-I:J18-U11 2005-09-18-22.43.54.029103 R50-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108634 2005.09.18 R50-M1-N8-I:J18-U01 2005-09-18-22.43.54.126420 R50-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127108709 2005.09.18 R41-M1-N0-I:J18-U11 2005-09-18-22.45.09.707818 R41-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108709 2005.09.18 R41-M1-N0-I:J18-U01 2005-09-18-22.45.09.809149 R41-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108709 2005.09.18 R41-M0-NC-I:J18-U11 2005-09-18-22.45.09.911469 R41-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R41-M0-NC-I:J18-U01 2005-09-18-22.45.10.013087 R41-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R41-M1-N4-I:J18-U11 2005-09-18-22.45.10.126930 R41-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R41-M1-N4-I:J18-U01 2005-09-18-22.45.10.228554 R41-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R53-M0-N4-I:J18-U11 2005-09-18-22.45.10.725653 R53-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R53-M0-N4-I:J18-U01 2005-09-18-22.45.10.821071 R53-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108710 2005.09.18 R41-M0-N8-I:J18-U11 2005-09-18-22.45.10.917281 R41-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R41-M0-N8-I:J18-U01 2005-09-18-22.45.11.024906 R41-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R41-M0-N4-I:J18-U11 2005-09-18-22.45.11.120450 R41-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R41-M0-N4-I:J18-U01 2005-09-18-22.45.11.216656 R41-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R53-M0-NC-I:J18-U11 2005-09-18-22.45.11.312162 R53-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108711 2005.09.18 R53-M0-NC-I:J18-U01 2005-09-18-22.45.11.414055 R53-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R56-M0-N0-I:J18-U11 2005-09-18-22.45.12.006505 R56-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R56-M0-N0-I:J18-U01 2005-09-18-22.45.12.173281 R56-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R53-M1-N8-I:J18-U11 2005-09-18-22.45.12.452809 R53-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R53-M1-N8-I:J18-U01 2005-09-18-22.45.12.482775 R53-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R56-M1-N0-I:J18-U11 2005-09-18-22.45.12.590467 R56-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R56-M1-N0-I:J18-U01 2005-09-18-22.45.12.692708 R56-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R56-M1-N4-I:J18-U11 2005-09-18-22.45.12.794488 R56-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108712 2005.09.18 R56-M1-N4-I:J18-U01 2005-09-18-22.45.12.895838 R56-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108713 2005.09.18 R56-M0-N8-I:J18-U11 2005-09-18-22.45.13.003538 R56-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108713 2005.09.18 R56-M0-N8-I:J18-U01 2005-09-18-22.45.13.105246 R56-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108713 2005.09.18 R56-M0-N4-I:J18-U11 2005-09-18-22.45.13.206872 R56-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108713 2005.09.18 R56-M0-N4-I:J18-U01 2005-09-18-22.45.13.302834 R56-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R53-M0-N8-I:J18-U11 2005-09-18-22.45.14.709078 R53-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R53-M0-N8-I:J18-U01 2005-09-18-22.45.14.804917 R53-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R53-M0-N0-I:J18-U11 2005-09-18-22.45.14.897571 R53-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108714 2005.09.18 R53-M0-N0-I:J18-U01 2005-09-18-22.45.14.990837 R53-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R56-M0-NC-I:J18-U11 2005-09-18-22.45.15.092880 R56-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R56-M0-NC-I:J18-U01 2005-09-18-22.45.15.181897 R56-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R53-M1-N4-I:J18-U11 2005-09-18-22.45.15.400485 R53-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R53-M1-N4-I:J18-U01 2005-09-18-22.45.15.436121 R53-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R53-M1-N0-I:J18-U11 2005-09-18-22.45.15.472070 R53-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R53-M1-N0-I:J18-U01 2005-09-18-22.45.15.507733 R53-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R53-M1-NC-I:J18-U11 2005-09-18-22.45.15.543882 R53-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108715 2005.09.18 R53-M1-NC-I:J18-U01 2005-09-18-22.45.15.640385 R53-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R44-M1-N8-I:J18-U11 2005-09-18-22.45.16.382054 R44-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R44-M1-N8-I:J18-U01 2005-09-18-22.45.16.472058 R44-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R41-M1-NC-I:J18-U11 2005-09-18-22.45.16.562022 R41-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R41-M1-NC-I:J18-U01 2005-09-18-22.45.16.645387 R41-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R44-M0-N8-I:J18-U11 2005-09-18-22.45.16.735704 R44-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R44-M0-N8-I:J18-U01 2005-09-18-22.45.16.819923 R44-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108716 2005.09.18 R44-M0-NC-I:J18-U11 2005-09-18-22.45.16.903924 R44-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M0-NC-I:J18-U01 2005-09-18-22.45.17.130175 R44-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M0-N0-I:J18-U11 2005-09-18-22.45.17.166170 R44-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M0-N0-I:J18-U01 2005-09-18-22.45.17.201770 R44-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M1-NC-I:J18-U11 2005-09-18-22.45.17.237353 R44-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M1-NC-I:J18-U01 2005-09-18-22.45.17.273345 R44-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M1-N4-I:J18-U11 2005-09-18-22.45.17.614901 R44-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M1-N4-I:J18-U01 2005-09-18-22.45.17.656847 R44-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M1-N0-I:J18-U11 2005-09-18-22.45.17.692753 R44-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108717 2005.09.18 R44-M1-N0-I:J18-U01 2005-09-18-22.45.17.734705 R44-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108718 2005.09.18 R44-M0-N4-I:J18-U11 2005-09-18-22.45.18.866831 R44-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108718 2005.09.18 R44-M0-N4-I:J18-U01 2005-09-18-22.45.18.968510 R44-M0-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108720 2005.09.18 R50-M1-N0-I:J18-U11 2005-09-18-22.45.20.195917 R50-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108720 2005.09.18 R50-M1-N0-I:J18-U01 2005-09-18-22.45.20.303583 R50-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108720 2005.09.18 R50-M0-NC-I:J18-U11 2005-09-18-22.45.20.788051 R50-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108720 2005.09.18 R50-M0-NC-I:J18-U01 2005-09-18-22.45.20.902021 R50-M0-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
1127108721 2005.09.18 R47-M0-N8-I:J18-U11 2005-09-18-22.45.21.847173 R47-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_copro/untested_copro.rts: invalid or missing program image, Permission denied
