- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131628743 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.03.651593 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ca4200, mask 0x80
- 1131628744 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.04.069874 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ce4200, mask 0x80
- 1131628744 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.04.446659 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ce4840, mask 0x20
- 1131628744 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.04.811914 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09da4200, mask 0x80
- 1131628745 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.05.188844 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09de4840, mask 0x20
- 1131628745 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.05.565040 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e84840, mask 0x20
- 1131628745 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.05.929831 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ea4200, mask 0x80
- 1131628746 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.06.295350 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f04200, mask 0x80
- 1131628746 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.06.671887 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f24840, mask 0x20
- 1131628747 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.07.049279 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09fe4840, mask 0x20
- 1131628747 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.07.400862 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ca4200, mask 0x80
- 1131628747 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.07.734555 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ac4200, mask 0x80
- 1131628748 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.08.096152 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ca4200, mask 0x80
- 1131628748 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.08.436756 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ea4200, mask 0x80
- 1131628748 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.08.771653 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f04200, mask 0x80
- 1131628749 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.09.114245 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ea4200, mask 0x80
- 1131628749 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.09.461060 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ea4200, mask 0x80
- 1131628749 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.09.895208 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ea4200, mask 0x80
- 1131628750 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.10.328283 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x19ee3e40, mask 0x20
- 1131628750 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.10.693553 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ce4840, mask 0x20
- 1131628751 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.11.064611 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x19ee3e40, mask 0x20
- 1131628751 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.11.416684 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f04200, mask 0x80
- 1131628751 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.11.763813 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ec4200, mask 0x80
- 1131628752 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.12.117071 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ea4200, mask 0x80
- 1131628752 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.12.433193 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09de4840, mask 0x20
- 1131628752 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.12.813034 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ce4840, mask 0x20
- 1131628753 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.13.169671 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ce4200, mask 0x80
- 1131628753 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.13.528689 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ca4200, mask 0x80
- 1131628753 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.13.880715 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ac4200, mask 0x80
- 1131628754 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.14.239534 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x097c4200, mask 0x80
- 1131628754 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.14.586517 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ba4200, mask 0x80
- 1131628754 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.14.934191 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x19ba3e40, mask 0x20
- 1131628755 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.15.287233 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ac4200, mask 0x80
- 1131628755 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.15.634003 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ba4200, mask 0x80
- 1131628756 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.16.047162 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ca4200, mask 0x80
- 1131628756 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.16.399786 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ce4200, mask 0x80
- 1131628756 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.16.752470 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ea4200, mask 0x80
- 1131628757 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.17.117231 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09a24200, mask 0x80
- 1131628757 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.17.465229 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ac4200, mask 0x80
- 1131628757 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.17.841009 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x19f03e40, mask 0x20
- 1131628758 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.18.176870 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09d84200, mask 0x80
- 1131628758 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.18.512458 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628758 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.18.841590 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ec4200, mask 0x80
- 1131628759 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.19.194642 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ee4200, mask 0x80
- 1131628759 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.19.565746 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f24200, mask 0x80
- 1131628759 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.19.924473 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09fa4200, mask 0x80
- 1131628760 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.20.283630 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09fc2c40, mask 0x20
- 1131628760 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.20.642726 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09fa4200, mask 0x80
- 1131628761 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.21.001794 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f24200, mask 0x80
- 1131628761 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.21.360645 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x19f03e40, mask 0x20
- 1131628761 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.21.713618 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ee4200, mask 0x80
- 1131628762 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.22.108414 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09d84200, mask 0x80
- 1131628762 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.22.479333 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ac4200, mask 0x80
- 1131628762 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.22.889876 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x19c23e40, mask 0x20
- 1131628763 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.23.267760 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628763 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.23.632221 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628763 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.23.986502 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ee4200, mask 0x80
- 1131628764 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.24.338367 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ee4200, mask 0x80
- 1131628764 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.24.680812 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628765 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.25.027535 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628765 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.25.426661 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628765 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.25.799632 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628766 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.26.180976 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09ee4200, mask 0x80
- 1131628766 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.26.547201 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x19f03e40, mask 0x20
- 1131628766 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.26.912330 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09fa4200, mask 0x80
- 1131628767 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.27.299325 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628767 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.27.678027 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09fa4200, mask 0x80
- 1131628768 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.28.084837 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628768 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.28.439303 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f24200, mask 0x80
- 1131628768 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.28.712919 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09f24200, mask 0x80
- 1131628768 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.28.958179 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09e04200, mask 0x80
- 1131628769 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.19.29.210400 R05-M1-NF-C:J09-U01 RAS KERNEL INFO total of 6842 ddr error(s) detected and corrected
- 1131628890 2005.11.10 R56-M0-NA-C:J17-U11 2005-11-10-05.21.30.987883 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628891 2005.11.10 R54-M0-NA-C:J15-U01 2005-11-10-05.21.31.388811 R54-M0-NA-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628891 2005.11.10 R24-M0-ND-C:J15-U11 2005-11-10-05.21.31.478995 R24-M0-ND-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628892 2005.11.10 R63-M0-ND-C:J17-U01 2005-11-10-05.21.32.599045 R63-M0-ND-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628892 2005.11.10 R65-M0-NE-C:J11-U11 2005-11-10-05.21.32.742085 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628892 2005.11.10 R62-M1-NA-C:J15-U11 2005-11-10-05.21.32.946253 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628893 2005.11.10 R00-M1-NA-C:J11-U11 2005-11-10-05.21.33.358872 R00-M1-NA-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628893 2005.11.10 R02-M1-NA-C:J11-U01 2005-11-10-05.21.33.579634 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628893 2005.11.10 R07-M1-NE-C:J15-U11 2005-11-10-05.21.33.675335 R07-M1-NE-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628894 2005.11.10 R51-M0-NF-C:J03-U11 2005-11-10-05.21.34.374792 R51-M0-NF-C:J03-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628894 2005.11.10 R33-M1-NE-C:J07-U11 2005-11-10-05.21.34.465061 R33-M1-NE-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628894 2005.11.10 R37-M1-NC-C:J09-U01 2005-11-10-05.21.34.553828 R37-M1-NC-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628894 2005.11.10 R42-M1-NB-C:J05-U01 2005-11-10-05.21.34.746060 R42-M1-NB-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628894 2005.11.10 R25-M0-NC-C:J05-U01 2005-11-10-05.21.34.949974 R25-M0-NC-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628895 2005.11.10 R17-M1-NF-C:J05-U01 2005-11-10-05.21.35.776229 R17-M1-NF-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628895 2005.11.10 R71-M0-NF-C:J09-U01 2005-11-10-05.21.35.980132 R71-M0-NF-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628896 2005.11.10 R51-M1-ND-C:J14-U01 2005-11-10-05.21.36.399148 R51-M1-ND-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628896 2005.11.10 R57-M1-NE-C:J10-U11 2005-11-10-05.21.36.685367 R57-M1-NE-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628896 2005.11.10 R25-M1-NF-C:J12-U11 2005-11-10-05.21.36.983880 R25-M1-NF-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628897 2005.11.10 R67-M0-ND-C:J14-U11 2005-11-10-05.21.37.080359 R67-M0-ND-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628897 2005.11.10 R17-M0-NA-C:J14-U01 2005-11-10-05.21.37.707612 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628898 2005.11.10 R00-M0-NF-C:J16-U01 2005-11-10-05.21.38.162797 R00-M0-NF-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628898 2005.11.10 R07-M0-ND-C:J10-U01 2005-11-10-05.21.38.277557 R07-M0-ND-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628898 2005.11.10 R55-M1-NC-C:J12-U01 2005-11-10-05.21.38.395689 R55-M1-NC-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628898 2005.11.10 R27-M0-NB-C:J08-U01 2005-11-10-05.21.38.886085 R27-M0-NB-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628899 2005.11.10 R67-M1-NC-C:J04-U01 2005-11-10-05.21.39.114749 R67-M1-NC-C:J04-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628899 2005.11.10 R34-M0-NF-C:J08-U01 2005-11-10-05.21.39.354242 R34-M0-NF-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628899 2005.11.10 R21-M0-NC-C:J02-U11 2005-11-10-05.21.39.574816 R21-M0-NC-C:J02-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628899 2005.11.10 R23-M0-ND-C:J06-U11 2005-11-10-05.21.39.767109 R23-M0-ND-C:J06-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628899 2005.11.10 R71-M1-NB-C:J02-U01 2005-11-10-05.21.39.958283 R71-M1-NB-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628900 2005.11.10 R15-M1-NF-C:J02-U11 2005-11-10-05.21.40.460398 R15-M1-NF-C:J02-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628900 2005.11.10 R03-M0-NC-C:J08-U01 2005-11-10-05.21.40.556185 R03-M0-NC-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628900 2005.11.10 R01-M0-NC-C:J08-U11 2005-11-10-05.21.40.843813 R01-M0-NC-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628901 2005.11.10 R75-M1-NB-C:J04-U11 2005-11-10-05.21.41.035381 R75-M1-NB-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 476 out of 1024 #ofDirtyDblWord: 982 out of 4096
- 1131628901 2005.11.10 R72-M1-ND-C:J11-U11 2005-11-10-05.21.41.758476 R72-M1-ND-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628901 2005.11.10 R61-M0-NC-C:J13-U01 2005-11-10-05.21.41.866806 R61-M0-NC-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628901 2005.11.10 R35-M1-ND-C:J11-U01 2005-11-10-05.21.41.968880 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628902 2005.11.10 R40-M1-NB-C:J05-U11 2005-11-10-05.21.42.183908 R40-M1-NB-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628902 2005.11.10 R47-M1-NF-C:J09-U11 2005-11-10-05.21.42.285126 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628902 2005.11.10 R66-M0-NA-C:J07-U01 2005-11-10-05.21.42.590948 R66-M0-NA-C:J07-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628902 2005.11.10 R14-M0-NB-C:J09-U11 2005-11-10-05.21.42.889436 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R41-M0-NE-C:J14-U11 2005-11-10-05.21.43.082165 R41-M0-NE-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R45-M1-NA-C:J10-U01 2005-11-10-05.21.43.177277 R45-M1-NA-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R43-M0-NE-C:J14-U01 2005-11-10-05.21.43.272413 R43-M0-NE-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R31-M1-NB-C:J12-U11 2005-11-10-05.21.43.593270 R31-M1-NB-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R13-M0-NA-C:J16-U11 2005-11-10-05.21.43.902031 R13-M0-NA-C:J16-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628904 2005.11.10 R53-M0-NA-C:J06-U01 2005-11-10-05.21.44.194581 R53-M0-NA-C:J06-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628904 2005.11.10 R73-M0-NF-C:J08-U11 2005-11-10-05.21.44.733119 R73-M0-NF-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131631492 2005.11.10 R40-M1-NE-C:J15-U01 2005-11-10-06.04.52.859501 R40-M1-NE-C:J15-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7
- 1131631493 2005.11.10 R56-M0-NA-C:J17-U11 2005-11-10-06.04.53.004530 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 274 out of 1024 #ofDirtyDblWord: 875 out of 4096
- 1131631493 2005.11.10 R37-M1-NF-C:J15-U11 2005-11-10-06.04.53.474750 R37-M1-NF-C:J15-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 1
- 1131631493 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-06.04.53.591399 R20-M1-NF-C:J11-U11 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 5
- 1131631493 2005.11.10 R54-M0-NA-C:J15-U01 2005-11-10-06.04.53.949331 R54-M0-NA-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 301 out of 1024 #ofDirtyDblWord: 925 out of 4096
